WKT;project_id;name;city;energy;type_solar_id;status_project_id;developer_id;wind_model_id
POINT (2.58609759629064 49.0482970652559);237;Vemars;NULL;SOLAR;1;NULL;64;NULL
POINT (-2.81686058683038 48.0903678604286);238;Gueltas;NULL;SOLAR;1;NULL;64;NULL
POINT (3.59328061726078 47.8596716649489);239;Moneteau;NULL;SOLAR;1;NULL;64;NULL
POINT (0.0942858689251 45.5557984513526);240;Carriere Ploquin;NULL;SOLAR;1;NULL;64;NULL
POINT (-0.758536275195162 44.852296746777);241;Monfaucon;NULL;SOLAR;1;NULL;64;NULL
POINT (5.08163165979997 44.0222429048022);242;Carriere Sainte Marie;NULL;SOLAR;1;NULL;64;NULL
POINT (2.17745874342431 43.9225728576001);243;Albi_CampusJarlard_01;NULL;SOLAR;3;NULL;;NULL
POINT (2.10747103868786 42.9237011690454);244;Puivert-Chapus;NULL;SOLAR;1;NULL;;NULL
POINT (2.15375140885959 43.4512695735886);245;Arfons_Montalric_01;NULL;SOLAR;1;NULL;134;NULL
POINT (2.78723653434208 42.7028957327176);246;Construction de 3 2s agricoles photovoltaeques;NULL;SOLAR;2;NULL;200;NULL
POINT (2.3502013429403 43.3423778935565);247;Mine d'or;NULL;SOLAR;1;NULL;134;NULL
POINT (2.32118312257833 43.3838119461171);248;La Tourette-Gineste;NULL;SOLAR;1;NULL;134;NULL
POINT (2.34727507242027 43.3473639688525);249;Villaniere-Camazou;NULL;SOLAR;1;NULL;134;NULL
POINT (2.36052230145193 43.3363147584141);250;Villaniere-Castan;NULL;SOLAR;1;NULL;134;NULL
POINT (2.40820959412215 43.3028187347315);251;La Bouzole;NULL;SOLAR;1;NULL;134;NULL
POINT (2.40068611047342 43.343580086901);252;Fournes-Clots;NULL;SOLAR;1;NULL;134;NULL
POINT (0.047973547657242 43.3927446068354);253;VIC-EN-BIGORRE_01;NULL;SOLAR;1;NULL;;NULL
POINT (1.2886470059911 43.885105216543);254;Bessens_La_Bourdasse_01;NULL;SOLAR;1;NULL;203;NULL
POINT (1.2929358683942 43.8872690867053);255;Bessens_Lalande_01;NULL;SOLAR;1;NULL;203;NULL
POINT (2.29630965268822 43.3632123067427);256;Cuxac-Cabardes;NULL;SOLAR;1;NULL;203;NULL
POINT (2.29550132355413 43.3624816472261);257;Cuxac-Cabardes;NULL;SOLAR;1;NULL;203;NULL
POINT (1.95468803914557 43.7710135275534);258;Graulhet_LaSalle_LaTrivalle_01;NULL;SOLAR;1;NULL;204;NULL
POINT (2.51915613449196 43.2452641095677);259;Aigues-Granie;NULL;SOLAR;1;NULL;205;NULL
POINT (0.351604073247002 43.9997349463057);260;CONDOM_ZI_de_Pome_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.75068003097773 42.6809420073514);261;"Realisation d'une centrale phtovoltaeque e 
SAINT-FELIU-D?AVALL";NULL;SOLAR;1;NULL;;NULL
POINT (2.23068723386815 44.3141931474239);262;Rieupeyroux;NULL;SOLAR;1;NULL;;NULL
POINT (2.23347813525734 43.3943578037452);263;Lacombe-Croix;NULL;SOLAR;1;NULL;196;NULL
POINT (1.23456315412697 44.0401265885182);264;La_Ville-Dieu-du-Temple_Les_Caussades__Charrie-hau;NULL;SOLAR;1;NULL;202;NULL
POINT (0.720190980229259 43.4196524744872);265;VILLEFRANCHE_A_Gilet_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.40356904040347 43.22034752842);266;Berriac-Plots;NULL;SOLAR;1;NULL;201;NULL
POINT (1.922247678026 43.9271756906301);267;Gaillac_Issards_01;NULL;SOLAR;2;NULL;;NULL
POINT (1.21339115709942 43.4057013879399);268;Lherm_02;NULL;SOLAR;1;NULL;;NULL
POINT (2.89780507505365 42.8139237964211);269;42 Ombrieres PV;NULL;SOLAR;3;NULL;;NULL
POINT (2.90147126409912 42.818162138857);270;88 Ombrieres PV;NULL;SOLAR;3;NULL;;NULL
POINT (2.98779085902406 42.5649089803856);271;24 2s pv;NULL;SOLAR;2;NULL;;NULL
POINT (0.412253867265068 43.8196080965741);272;Centrale 1aire de Catreille;NULL;SOLAR;1;NULL;83;NULL
POINT (3.52668710728269 43.6338810646323);273;Gignac;NULL;SOLAR;1;NULL;83;NULL
POINT (-0.41117287403144 48.0960671804703);274;CS des Coevrons;NULL;SOLAR;1;NULL;83;NULL
POINT (5.0725298430628 43.9560272741994);275;Centrale 1aire des Calottes;NULL;SOLAR;1;NULL;83;NULL
POINT (3.02415310556316 43.1568362660162);276;Narbonne-Cercle;NULL;SOLAR;1;NULL;;NULL
POINT (2.97479491799875 42.6271563176494);277;49 2s PV;NULL;SOLAR;2;NULL;;NULL
POINT (2.6735414112479 42.6737073568651);278;installation panneaux 1aire sur betiment;NULL;SOLAR;4;NULL;;NULL
POINT (2.8340588848945 43.169100495378);279;Ornaissons-Moulina;NULL;SOLAR;1;NULL;;NULL
POINT (4.75845658795275 44.0565735877939);280;ROQ30;NULL;SOLAR;1;NULL;;NULL
POINT (2.30660792021871 47.0448008671254);281;CSU-C;NULL;SOLAR;1;NULL;;NULL
POINT (2.98432133607348 43.1996002735699);282;Narbonne-Liviere;NULL;SOLAR;1;NULL;214;NULL
POINT (2.09843207489856 46.0746861673842);283;LLL23;NULL;SOLAR;1;NULL;214;NULL
POINT (3.27845097281987 48.1520649124279);284;GRON;NULL;SOLAR;1;NULL;214;NULL
POINT (2.27769385730525 42.964423467018);285;Parc Castillou;NULL;SOLAR;1;NULL;214;NULL
POINT (2.08953793172008 43.3627610367649);286;Verdun-Peyreito;NULL;SOLAR;1;NULL;214;NULL
POINT (2.71933632297762 43.2082379422385);287;Escales-Plo;NULL;SOLAR;1;NULL;214;NULL
POINT (2.96244294303737 42.6414851356764);288;Remplacement 2s existantes par 2s 4 photovoltaeque;NULL;SOLAR;2;NULL;;NULL
POINT (2.97425554583993 42.6215011398887);289;Remplacement 2s existantes par 2s 4 photovoltaeque + 771 m2 SHON;NULL;SOLAR;2;NULL;;NULL
POINT (1.55598029502285 46.5495892916229);290;CENTRALE PHOTOVOLTAIQUE AU 1 DE CEAULMONT;NULL;SOLAR;1;NULL;;NULL
POINT (-0.151621248089983 44.7983988771787);291;Rauzan ENR;NULL;SOLAR;1;NULL;;NULL
POINT (1.89000253117764 43.2818600844248);292;Payra-Brezil;NULL;SOLAR;1;NULL;;NULL
POINT (-0.317682469575869 44.9675131484041);293;CORDOUAN 7;NULL;SOLAR;1;NULL;;NULL
POINT (4.64037919879223 45.5367490675064);294;Rive de Gier GLHD 421;NULL;SOLAR;1;NULL;;NULL
POINT (2.58882553036266 44.369993831159);295;Onet-le-chateau_Projet-GEANT;NULL;SOLAR;3;NULL;;NULL
POINT (2.17005852326243 43.9343641560244);296;Albi_EsplanadeDeFrance_01;NULL;SOLAR;3;NULL;;NULL
POINT (2.2687521576082 43.5918133022429);297;Castres_EsplanadeDeFrance_01;NULL;SOLAR;3;NULL;;NULL
POINT (1.33262054370777 43.9887203868998);298;Montauban_GeantCasino_01;NULL;SOLAR;3;NULL;;NULL
POINT (1.28558058227174 43.58844799424);299;Plaisance_ZAC_PortesDeGascogne_02;NULL;SOLAR;3;NULL;;NULL
POINT (1.28558058227174 43.58844799424);300;Plaisance_ZAC_PortesDeGascogne;NULL;SOLAR;3;NULL;;NULL
POINT (0.351267966532482 43.0872925821916);301;HaPy05;NULL;SOLAR;1;NULL;;NULL
POINT (2.87551617879353 42.6687980709695);302;Magasin LEROY MERLIN;NULL;SOLAR;4;NULL;;NULL
POINT (2.87772351324991 42.6682284908857);303;IMMOCHAN PERPIGNAN;NULL;SOLAR;4;NULL;;NULL
POINT (2.073976202864 43.3655884540933);304;Verdun-Combalibert;NULL;SOLAR;1;NULL;;NULL
POINT (2.01217165640925 43.4090693693896);305;Labecede-Colombier;NULL;SOLAR;1;NULL;;NULL
POINT (2.03161053234317 43.312027193079);306;Saint-Martin-Lalande-Escons;NULL;SOLAR;1;NULL;;NULL
POINT (2.38420821395305 43.1851725168074);307;Palajanel;NULL;SOLAR;1;NULL;;NULL
POINT (1.32781144633394 43.4917014240282);308;Seysses_02;NULL;SOLAR;1;NULL;;NULL
POINT (1.87676969701547 44.1487254565261);309;Varen_La_Garouillade_01;NULL;SOLAR;1;NULL;;NULL
POINT (-0.756434000797244 46.1157246212014);310;centrale photovoltaeque de Surgeres;NULL;SOLAR;1;NULL;95;NULL
POINT (-3.49676100008735 48.2117749998359);311;Centrale Photovoltaeque de Plevin;NULL;SOLAR;1;NULL;95;NULL
POINT (1.52358240518415 47.2944463122465);312;centrale photovoltaeque de Billy 2;NULL;SOLAR;1;NULL;95;NULL
POINT (1.32235369709505 43.8800002226898);313;Campsas_Penchou;NULL;SOLAR;1;NULL;;NULL
POINT (2.14422288771369 44.0556286868367);314;Carmaux_ZoneDeLaCokerie_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.14052433900892 44.0572313288338);315;SaintBenoitDeCarmaux_ZoneDeLaCokerie_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.43051792053609 44.7060734946143);316;Leygues;NULL;SOLAR;NULL;NULL;;NULL
POINT (2.43287408923554 43.2597861799145);317;Villalier-Eulalie;NULL;SOLAR;1;NULL;;NULL
POINT (2.97233154741442 42.9858226033795);318;La Palme-Roquefort;NULL;SOLAR;1;NULL;;NULL
POINT (0.965084768400716 43.1676911558681);319;Boussens_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.99575815245576 43.0297213979388);320;Sigean-Aspres;NULL;SOLAR;1;NULL;;NULL
POINT (3.95829733120754 47.8493666891511);321;Tonnerre;NULL;SOLAR;1;NULL;;NULL
POINT (3.1739340705076 43.6831173877019);322;Parc 1aire du Bousquet dﾒOrb;NULL;SOLAR;1;NULL;;NULL
POINT (1.69102990238637 43.9869280235343);323;Larroque_01;NULL;SOLAR;1;NULL;103;NULL
POINT (2.91521162943506 42.5930363216646);324;Ortaffa-1;NULL;SOLAR;1;NULL;103;NULL
POINT (2.91170807740619 42.5978473823563);325;Ortaffa-2;NULL;SOLAR;1;NULL;103;NULL
POINT (2.90605271484173 42.5917780156393);326;Ortaffa-3;NULL;SOLAR;1;NULL;103;NULL
POINT (1.69406855886598 43.1052924036695);327;SaintAmadou_DomaineDeSabaranis_01;NULL;SOLAR;1;NULL;103;NULL
POINT (1.656524894836 43.0949612712484);328;LaTourDeCrieu_FortDeRouminguere_01;NULL;SOLAR;1;NULL;103;NULL
POINT (2.84666785822478 42.6803607061895);329;Centrale photovoltaique de St Charles KHI 1;NULL;SOLAR;3;NULL;;NULL
POINT (7.2550148710442 47.796771729689);330;PS WITTELSHEIM - TERRIL;NULL;SOLAR;1;NULL;;NULL
POINT (7.29664812429315 47.794526890162);331;PS ANNA;NULL;SOLAR;1;NULL;;NULL
POINT (3.33725795659225 43.6998712547062);332;Treviols  compagnie du Vent;NULL;SOLAR;1;NULL;;NULL
POINT (3.33725795599728 43.6998712544866);333;Treviols  compagnie du Vent;NULL;SOLAR;NULL;NULL;;NULL
POINT (2.39112273444353 44.7558657831616);334;La Foret;NULL;SOLAR;NULL;NULL;213;NULL
POINT (2.74206896927136 42.7335726726908);335;Parc photovoltaique du Col de la Dona;NULL;SOLAR;1;NULL;213;NULL
POINT (1.81425299783376 43.4401590896332);336;Belesta_Ferme-1aire;NULL;SOLAR;1;NULL;;NULL
POINT (2.87101939807836 42.7220492998104);337;Construction neuve de 2s agricoles couvertes de panneaux photovoltaeques;NULL;SOLAR;2;NULL;;NULL
POINT (2.95333804715534 42.8034207584801);338;Reconstruction d'une 2 agricole photovoltaeque;NULL;SOLAR;2;NULL;;NULL
POINT (2.12004948003691 43.3586893525346);339;Las 1os de Marguy;NULL;SOLAR;1;NULL;105;NULL
POINT (2.42533905428359 43.2928402924365);340;L'Ayrolle;NULL;SOLAR;1;NULL;105;NULL
POINT (2.84377816074217 42.6370112674367);341;Panneaux fixes (5,12 Ha 2,2 MWc);NULL;SOLAR;1;NULL;105;NULL
POINT (2.23900606751401 42.9134805071484);342;Esperaza-Langa;NULL;SOLAR;1;NULL;105;NULL
POINT (3.47479469131412 43.7492213857714);343;Val Durand Sud;NULL;SOLAR;1;NULL;105;NULL
POINT (3.4682888908929 43.7547277957689);344;Val Durand Nord;NULL;SOLAR;1;NULL;105;NULL
POINT (3.4437091493695 43.7718422444978);345;Jouquet Nord;NULL;SOLAR;1;NULL;105;NULL
POINT (3.44399168296565 43.7711833620133);346;Jouquet Sud;NULL;SOLAR;1;NULL;105;NULL
POINT (3.47312355019062 43.7506359513094);347;Val Durand Est;NULL;SOLAR;1;NULL;105;NULL
POINT (3.45982340932449 43.7518923380426);348;Pioch Negre;NULL;SOLAR;1;NULL;105;NULL
POINT (1.42067652977648 43.8936457332847);349;ORGUEIL_La Domaize_02;NULL;SOLAR;1;NULL;105;NULL
POINT (3.4439916826436 43.7711833620858);350;Jouquet Sud;NULL;SOLAR;NULL;NULL;105;NULL
POINT (3.44370914963042 43.7718422448979);351;Jouquet Nord;NULL;SOLAR;NULL;NULL;105;NULL
POINT (3.45982340932273 43.7518923382925);352;Pioch Negre;NULL;SOLAR;NULL;NULL;105;NULL
POINT (3.47312355028113 43.7506359508895);353;Val Durand Est;NULL;SOLAR;NULL;NULL;105;NULL
POINT (3.46828889130731 43.7547277959412);354;Val Durand Nord;NULL;SOLAR;NULL;NULL;105;NULL
POINT (3.4747946915506 43.749221386145);355;Val Durand Sud;NULL;SOLAR;NULL;NULL;105;NULL
POINT (2.50948082055888 42.8127376106298);356;Projet de parc 1aire - Saint-Paul de Fenouillet lieu-dit LA GARRIGUE;NULL;SOLAR;1;NULL;105;NULL
POINT (2.1545923447716 43.9563753674548);357;Parking Tarn;NULL;SOLAR;3;NULL;;NULL
POINT (1.41603229619504 43.6642035359152);358;Aucamville_01;NULL;SOLAR;3;NULL;;NULL
POINT (3.00874056560178 42.7633267201226);359;construction de 2s agricoles photovoltaeques;NULL;SOLAR;2;NULL;;NULL
POINT (3.00969834329803 42.7599102146573);360;construction de 2s agricoles photovoltaeques;NULL;SOLAR;2;NULL;;NULL
POINT (3.01248030269119 42.7591141681106);361;construction de 2s agricoles photovoltaeques;NULL;SOLAR;2;NULL;;NULL
POINT (-1.1741074670398 48.3505155916329);362;;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.823131038445388 43.3656131055462);363;L_Isle-en-Dodon_02;NULL;SOLAR;1;NULL;;NULL
POINT (0.825102130728085 43.3648034798809);364;L_Isle-en-Dodon_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.66386799683407 43.0583983882263);365;Talairan-Larnier;NULL;SOLAR;1;NULL;;NULL
POINT (2.76365765561465 43.1009886985273);366;Thezan-Laouzino;NULL;SOLAR;1;NULL;;NULL
POINT (1.94025393292504 43.3725314040544);367;Puginier-Campets;NULL;SOLAR;1;NULL;;NULL
POINT (2.56683587346284 42.9108427073622);368;Massac;NULL;SOLAR;1;NULL;;NULL
POINT (2.7395473618188 43.04743968718);369;Coustouge-DP07;NULL;SOLAR;1;NULL;;NULL
POINT (2.73954736181881 43.0474396871802);370;Coustouge-les Terries;NULL;SOLAR;1;NULL;;NULL
POINT (2.7932222501113 43.0856318808336);371;Thezan-PetitDonos;NULL;SOLAR;1;NULL;;NULL
POINT (2.72792788513308 43.0614825213223);372;Coustouge-Las Estremieros;NULL;SOLAR;1;NULL;;NULL
POINT (2.79200181727127 43.0883203446783);373;Thezan-DP11;NULL;SOLAR;1;NULL;;NULL
POINT (2.79200181727127 43.0883203446783);374;Thezan- Donos;NULL;SOLAR;1;NULL;;NULL
POINT (2.72792788513307 43.0614825213222);375;Coustouge-DP06;NULL;SOLAR;1;NULL;;NULL
POINT (2.7932222501113 43.0856318808336);376;Thezan-DP10;NULL;SOLAR;1;NULL;;NULL
POINT (6.60773626051641 49.0855974345952);377;Decharge de TrittelingRedlach;NULL;SOLAR;1;NULL;;NULL
POINT (5.65791468254252 48.4758738251786);378;Centrale 1aire de Bois Communal;NULL;SOLAR;1;NULL;;NULL
POINT (2.33275036206885 43.6261357152314);379;centrale photovoltaeque de Burlats;NULL;SOLAR;1;NULL;;NULL
POINT (1.68909443723798 47.2785096694328);380;Gievres;NULL;SOLAR;1;NULL;;NULL
POINT (5.31596705743953 43.5524420552768);381;1ARIS;NULL;SOLAR;1;NULL;;NULL
POINT (1.89667630995157 43.3727116915994);382;Soupex;NULL;SOLAR;1;NULL;;NULL
POINT (2.7932222501113 43.0856318808336);383;Thezan-Saut;NULL;SOLAR;1;NULL;;NULL
POINT (2.36219116044766 43.3327197023045);384;Salsigne-Saint Julien Est;NULL;SOLAR;1;NULL;;NULL
POINT (2.95194071468123 42.7346398428705);385;Realisation de 2s agricoles couvertes de panneaux photovoltaeques;NULL;SOLAR;2;NULL;;NULL
POINT (2.13743150475809 43.9516643220869);386;Albi_Pelissier_01;NULL;SOLAR;1;NULL;;NULL
POINT (3.60490854417874 43.721118773555);387;Lieu-dit Trou de Yon;NULL;SOLAR;1;NULL;;NULL
POINT (2.47917168300797 44.9371638213263);388;Croizet;NULL;SOLAR;NULL;NULL;;NULL
POINT (1.88064173337977 43.8925279721401);389;Gaillac_Piquerouge_01;NULL;SOLAR;3;NULL;;NULL
POINT (2.7986230890601 42.4871675912031);390;construction de 2s agricoles photovoltaeques;NULL;SOLAR;2;NULL;;NULL
POINT (2.81094254087514 42.5105012292788);391;2s agricoles photovoltaiques PLA DE L'ARQUE 1;NULL;SOLAR;2;NULL;155;NULL
POINT (1.62375674895003 43.0953419227193);392;SaintJeanDuFalga_01;NULL;SOLAR;3;NULL;;NULL
POINT (3.07374097406544 50.4429441428896);393;LEFOREST;NULL;SOLAR;1;NULL;;NULL
POINT (1.69211583698637 43.7458317508869);394;MTY81;NULL;SOLAR;1;NULL;;NULL
POINT (3.14069718712098 45.1490005172577);395;ST MARY LE PLAIN;NULL;SOLAR;1;NULL;;NULL
POINT (0.490230882168669 43.7407518770937);396;JEGUN_RD930_03;NULL;SOLAR;1;NULL;;NULL
POINT (2.70760423019933 42.6064216735223);397;Projet de creation d'un parc photovoltaique au 1;NULL;SOLAR;1;NULL;;NULL
POINT (3.37978140468578 43.3677244076494);398;La Valmale;NULL;SOLAR;1;NULL;;NULL
POINT (3.37978140444269 43.367724407543);399;La Valmale;NULL;SOLAR;NULL;NULL;;NULL
POINT (0.00397479990598 43.5866277704544);400;JU_BELLOC_Au_Bourdalat_01;NULL;SOLAR;1;NULL;;NULL
POINT (4.11369718060294 50.3008711135913);401;Centrale 1aire Jeumont;NULL;SOLAR;1;NULL;112;NULL
POINT (1.36777210534319 46.1246021382944);402;Bessines;NULL;SOLAR;1;NULL;112;NULL
POINT (3.3498727661454 43.7024387668642);403;Orion 7  Le Bosc  Soumont;NULL;SOLAR;1;NULL;112;NULL
POINT (3.34785410263113 43.7031139576169);404;Orion 7  Le Bosc  Soumont;NULL;SOLAR;1;NULL;112;NULL
POINT (3.76123454315865 43.6451634241903);405;Lande de la Soucarede;NULL;SOLAR;1;NULL;112;NULL
POINT (1.72179758495831 44.7264421549358);406;Gramat_01;NULL;SOLAR;1;NULL;112;NULL
POINT (3.34987276639111 43.7024387669566);407;Orion 7  Le Bosc  Soumont;NULL;SOLAR;NULL;NULL;112;NULL
POINT (3.34785410297174 43.7031139572568);408;Orion 7  Le Bosc  Soumont;NULL;SOLAR;NULL;NULL;112;NULL
POINT (1.97687213423828 42.5017499208485);409;Projet de centrale 1aire photovoltaiqueTargassonne Lieu-dit Villalte;NULL;SOLAR;1;NULL;112;NULL
POINT (3.00914768647463 42.7466258191726);410;Centrale photovoltaique de Torreilles;NULL;SOLAR;1;NULL;112;NULL
POINT (3.7612345426932 43.6451634241579);411;Lande de la Soucarede;NULL;SOLAR;NULL;NULL;112;NULL
POINT (2.29486928126761 43.3603078518978);412;Parc Cuxac-Cabardes;NULL;SOLAR;1;NULL;112;NULL
POINT (2.32769846806875 43.3597452344972);413;Miraval-Planas;NULL;SOLAR;1;NULL;112;NULL
POINT (2.08130412395087 43.2503162607865);414;Bram-Brougues;NULL;SOLAR;1;NULL;112;NULL
POINT (2.27253154891773 43.301707881945);415;Ventenac-Sauvage;NULL;SOLAR;1;NULL;112;NULL
POINT (2.65549206359998 42.6966176033167);416;Installation d'une centrale photovoltaeque au 1;NULL;SOLAR;1;NULL;112;NULL
POINT (3.75499150072616 48.4967648645667);417;Romilly;NULL;SOLAR;1;NULL;112;NULL
POINT (-0.312020433809254 45.7585656238119);418;Champblanc 2;NULL;SOLAR;1;NULL;112;NULL
POINT (0.211711054852829 47.6142765815796);419;La Chapelle-Aux-Choux;NULL;SOLAR;1;NULL;112;NULL
POINT (-0.312020433809254 45.7585656238119);420;Champblanc 3;NULL;SOLAR;1;NULL;112;NULL
POINT (-0.504028635343145 48.8914488462653);421;Clecy;NULL;SOLAR;1;NULL;112;NULL
POINT (-0.254447153770348 48.978952716303);422;Soumont-Saint-Quentin;NULL;SOLAR;1;NULL;112;NULL
POINT (0.293581454025585 47.6835391637747);423;Loirecopark;NULL;SOLAR;1;NULL;112;NULL
POINT (2.44578536585031 43.2762614385041);424;Bagnoles-Cambazou;NULL;SOLAR;1;NULL;;NULL
POINT (1.26481864061069 43.36986872734);425;Noe_Energie_01;NULL;SOLAR;1;NULL;;NULL
POINT (3.4255363451594 43.4910371891185);426;;NULL;SOLAR;1;NULL;;NULL
POINT (1.30638637209566 44.0587316447615);427;Montauban_Nougayrede;NULL;SOLAR;2;NULL;;NULL
POINT (2.21103893933248 43.2792114813423);428;Moussoulens-Aerodrome;NULL;SOLAR;1;NULL;;NULL
POINT (2.35589728569962 43.1785424817279);429;Cazilhac-Prats;NULL;SOLAR;1;NULL;;NULL
POINT (2.77723657873386 43.0413161080256);430;Fontjoncouse-Deves;NULL;SOLAR;1;NULL;;NULL
POINT (2.384506450245 43.1847879625131);431;Palaja-Palajanel;NULL;SOLAR;1;NULL;;NULL
POINT (1.49939292573997 43.5540669033413);432;Toulouse_INPT_parking;NULL;SOLAR;3;NULL;;NULL
POINT (0.246441667070293 43.7185042278021);433;PRENERON_A_Lascassas_01;NULL;SOLAR;1;NULL;;NULL
POINT (0.233842627160205 43.7214184464875);434;CASTILLON_DEBATS_A_Lascassas_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.95104258527219 42.8097196567994);435;Restructuration de 2s agricoles pose de panneaux photovoltaeques;NULL;SOLAR;2;NULL;;NULL
POINT (2.79037296960345 42.7207762733531);436;Realisation de 2s agricoles + 2 hangars;NULL;SOLAR;2;NULL;;NULL
POINT (2.79024402769463 42.7192033230046);437;Realisation de 2s agricoles + 2 hangars;NULL;SOLAR;NULL;NULL;;NULL
POINT (1.44464550408525 43.7903627708887);438;VilleneuveLesBouloc_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.83746924507782 42.577752117739);439;22 2s agricoles avec couverture photovoltaeque;NULL;SOLAR;2;NULL;;NULL
POINT (2.80802353566229 42.6983270849051);440;11 2s;NULL;SOLAR;2;NULL;;NULL
POINT (1.54363260449366 44.1050485592612);441;Bioule_Parlettes_01;NULL;SOLAR;1;NULL;;NULL
POINT (2.45085805925675 45.0207864139529);442;Entre deux Rieux;NULL;SOLAR;NULL;NULL;212;NULL
POINT (1.26443541356199 44.6662352578492);443;SALVIAC_01;NULL;SOLAR;1;NULL;212;NULL
POINT (1.54955917109453 45.0068843150965);444;Sarrazac_01;NULL;SOLAR;1;NULL;212;NULL
POINT (2.70501484870312 44.4188598998027);445;Montrozier;NULL;SOLAR;1;NULL;212;NULL
POINT (2.33850227777674 43.6073530174461);446;SaintSalvyDeLaBalme_BoisDeRodes_01;NULL;SOLAR;1;NULL;212;NULL
POINT (3.57171382027898 46.5322461245396);447;Thiel sur Acolin;NULL;SOLAR;1;NULL;212;NULL
POINT (-1.06032130055089 47.7993824652425);448;La Gauterie 2;NULL;SOLAR;1;NULL;212;NULL
POINT (0.377292814680846 45.6845974414494);449;Rancogne 2;NULL;SOLAR;1;NULL;212;NULL
POINT (-1.07776674459248 47.8042123582918);450;La Gauterie 1;NULL;SOLAR;1;NULL;212;NULL
POINT (1.6937313076351 47.2747160029719);451;GIEVRES;NULL;SOLAR;1;NULL;212;NULL
POINT (1.92161667459605 43.9232409749268);452;Gaillac_Viars_01;NULL;SOLAR;1;NULL;;NULL
POINT (3.21819969899371 43.9551932493386);453;La Couvertoirade_delaisseA75;NULL;SOLAR;1;NULL;;NULL
POINT (3.01355159051371 42.7575117888558);454;construction de 2s agricoles photovoltaeques;NULL;SOLAR;2;NULL;;NULL
POINT (1.59803079629115 46.5991965205416);455;Bois des Thibauds;NULL;SOLAR;1;NULL;;NULL
POINT (3.37706006972163 43.3578076338808);456;La Garrigue Haute  Vents d'Oc Energie Renouvelable 18 Centrale d'Energie;NULL;SOLAR;1;NULL;210;NULL
POINT (3.14075278595762 43.3452994447252);457;CS ZABO BEZIERS;NULL;SOLAR;1;NULL;210;NULL
POINT (3.03818925355923 43.4171708952069);458;plan del Rey  Cazedarnes;NULL;SOLAR;1;NULL;210;NULL
POINT (3.17267958103481 43.3978697294548);459;La Fenasse  Corneilhan et Lignan;NULL;SOLAR;1;NULL;210;NULL
POINT (3.23205381121475 43.6746230368844);460;Aerowatt  dio et Valquieres;NULL;SOLAR;1;NULL;210;NULL
POINT (3.17054739477133 43.3961975620802);461;La Fenasse  Corneilhan et Lignan;NULL;SOLAR;1;NULL;210;NULL
POINT (2.7544183461706 43.2772839515566);462;CS trou du Mouton;NULL;SOLAR;1;NULL;210;NULL
POINT (3.41173979805957 43.388748888077);463;CS la Potence;NULL;SOLAR;1;NULL;210;NULL
POINT (3.24964761920717 43.2724621622002);464;CS Croix de Rascas;NULL;SOLAR;1;NULL;210;NULL
POINT (3.31065633200638 43.3955785792319);465;Brescou parc 1aire Servian;NULL;SOLAR;1;NULL;210;NULL
POINT (3.32121346038384 43.3965236035175);466;Lous Peyrals - parc 1aire Servian;NULL;SOLAR;1;NULL;210;NULL
POINT (3.2582722656403 43.2641178528854);467;CS CET Vendres;NULL;SOLAR;1;NULL;210;NULL
POINT (3.26675183745739 43.3256730090136);468;CS Bassin du Capiscol;NULL;SOLAR;1;NULL;210;NULL
POINT (2.23478233834791 43.2920601221699);469;La Trabet;NULL;SOLAR;1;NULL;210;NULL
